case_name,state_label,hamiltonian_file,output_file,schedule_file,shots,exact_noisy,deviation_noisy,num_groups
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_45.txt,45,0.057969804592236,0.6012477574836779,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_160.txt,160,0.057969804592236,0.23107175792988163,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_572.txt,572,0.057969804592236,0.1633101899021723,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_2038.txt,2038,0.057969804592236,0.06893124601650143,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_7259.txt,7259,0.057969804592236,0.04434325953300998,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_H_4_25848.txt,25848,0.057969804592236,0.030918711272473448,20
rand_H_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_12.txt,12,0.06424160282861557,0.025139386145439334,20
rand_H_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_45.txt,45,0.06424160282861557,0.014622070593953538,20
rand_H_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_160.txt,160,0.06424160282861557,0.008835439837571948,20
rand_H_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_572.txt,572,0.06424160282861557,0.004879612691524638,20
rand_H_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_2038.txt,2038,0.06424160282861557,0.0030479484917881354,20
rand_H_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_7259.txt,7259,0.06424160282861557,0.002534105376123383,20
rand_H_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_25848.txt,25848,0.06424160282861557,0.0017499578144592402,20
rand_H_3_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_12.txt,12,0.02005447700797781,0.027346213212592705,20
rand_H_3_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_45.txt,45,0.02005447700797781,0.02272968650590428,20
rand_H_3_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_160.txt,160,0.02005447700797781,0.007019852291673606,20
rand_H_3_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_572.txt,572,0.02005447700797781,0.004762206374478205,20
rand_H_3_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_2038.txt,2038,0.02005447700797781,0.002174025608847442,20
rand_H_3_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_7259.txt,7259,0.02005447700797781,0.001161596975140679,20
rand_H_3_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/preprocessing/rand_H/sym_rand_H_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_rand_H_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_rand_H_3_25848.txt,25848,0.02005447700797781,0.0008016570077866532,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_12.txt,12,-0.0002760176605207743,0.2748433332429153,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_45.txt,45,-0.0002760176605207743,0.1359660328329612,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_160.txt,160,-0.0002760176605207743,0.07047459020417335,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_572.txt,572,-0.0002760176605207743,0.038253438124862614,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_2038.txt,2038,-0.0002760176605207743,0.02323830207292841,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_7259.txt,7259,-0.0002760176605207743,0.01124209672396282,20
H_4_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_25848.txt,25848,-0.0002760176605207743,0.007394798267272675,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_12.txt,12,0.022133083053806762,0.22819194654349553,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_45.txt,45,0.022133083053806762,0.11793805445446483,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_160.txt,160,0.022133083053806762,0.04975840287560768,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_572.txt,572,0.022133083053806762,0.0359837624470219,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_2038.txt,2038,0.022133083053806762,0.016930199464089975,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_7259.txt,7259,0.022133083053806762,0.009826304144241694,20
H_4_W,W,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/sym_H_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rhoH/haozhaowu_outputs_W/OGM_sym_H_counts_4.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18/postprocessing/test_outputs/fig3_noiseless/generated_meas/OGM_sym_H_4_25848.txt,25848,0.022133083053806762,0.009864765583305644,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ_sg/ShadowGroupingH_swap_3_12.txt,12,0.011521901970373345,0.3833710089332121,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ_sg/ShadowGroupingH_swap_3_45.txt,45,0.011521901970373345,0.683922589077422,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ_sg/ShadowGroupingH_swap_3_160.txt,160,0.011521901970373345,0.37263421035611616,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ_sg/ShadowGroupingH_swap_3_572.txt,572,0.011521901970373345,0.23424227652749527,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ_sg/ShadowGroupingH_swap_3_1000.txt,1000,0.011521901970373345,0.17956547862855993,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ_sg/ShadowGroupingH_swap_3_2038.txt,2038,0.011521901970373345,0.12696458290920698,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ_sg/ShadowGroupingH_swap_3_7259.txt,7259,0.011521901970373345,0.08627688692812885,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ/DerandomizationH_swap_3_12.txt,12,0.011521901970373345,0.47347216570977757,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ/DerandomizationH_swap_3_45.txt,45,0.011521901970373345,0.4633635904101433,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ/DerandomizationH_swap_3_160.txt,160,0.011521901970373345,0.30220647889807856,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ/DerandomizationH_swap_3_572.txt,572,0.011521901970373345,0.18727578949626877,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ/DerandomizationH_swap_3_1000.txt,1000,0.011521901970373345,0.14244029901979452,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ/DerandomizationH_swap_3_2038.txt,2038,0.011521901970373345,0.149736704241232,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ/DerandomizationH_swap_3_7259.txt,7259,0.011521901970373345,0.08334246523732589,20
H_swap_3_GHZ,GHZ,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/Hamiltonian/H_swap_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/postprocessing/test_outputs/experimental_outputs_actual/data_rho^2H/haozhaowu_outputs_GHZ/OGM_H_swap_counts_3.txt,/Users/bujiaowu/Documents/program/symmetry_state_photons/new_datas_afterJun18_2/shadowgrouping-master_revised/meas_GHZ/OGM_H_swap_3_12.txt,12,0.011521901970373345,0.7385594442307534,20
