panel,state,observable,method,shots,reference,rmse,rmse_recomputed,rmse_rounding_delta,mean_estimate,std_estimate,repeats,source_file,source_row
c,W,spin_H_4,Compact,25848,0.0,0.01423,0.014230152984068725,1.5298406872560344e-07,0.01344275,0.004667946699299383,20,data_rhoH/haozhaowu_outputs_W/OGM_sym_H_counts_4.txt,8
d,GHZ,spin_H_4,SG,12,0.0,1.25773,1.2577297625343253,2.3746567467952673e-07,0.40257054999999997,1.191562464933059,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,1
d,GHZ,spin_H_4,SG,45,0.0,0.717127,0.7171272719676751,2.7196767515835774e-07,0.38554309999999997,0.6046718467418423,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,2
d,GHZ,spin_H_4,SG,160,0.0,0.411338,0.4113384667719517,4.6677195170152785e-07,0.30653980000000003,0.2742857729855123,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,3
d,GHZ,spin_H_4,SG,572,0.0,0.316787,0.3167867610189858,2.38981014200057e-07,0.27691319999999997,0.15386010406424402,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,4
d,GHZ,spin_H_4,SG,1000,0.0,0.269,0.26900029192474867,2.9192474865213924e-07,0.2419678,0.1175276172597743,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,5
d,GHZ,spin_H_4,SG,2038,0.0,0.256772,0.25677175276225384,2.472377461648634e-07,0.2466599,0.0713486282179973,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,6
d,GHZ,spin_H_4,SG,7259,0.0,0.23231,0.23231006417383213,6.417383213719319e-08,0.23025145,0.03085831637253562,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,7
d,GHZ,spin_H_4,SG,25848,0.0,0.215222,0.2152217778956163,2.221043836903025e-07,0.21450235,0.01758281902959534,20,data_rhoH/haozhaowu_outputs_GHZ/ShadowGroupingH_counts_4.txt,8
d,GHZ,spin_H_4,Derand,12,0.0,1.251242,1.2512421222759806,1.22275980674047e-07,0.35012750000000004,1.2012566679529608,20,data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,1
d,GHZ,spin_H_4,Derand,45,0.0,0.8089,0.8089004555022207,4.555022207197723e-07,0.4805898,0.6506561234997025,20,data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,2
d,GHZ,spin_H_4,Derand,160,0.0,0.434003,0.43400248609887015,5.13901129872707e-07,0.32003970000000004,0.29314288045918835,20,data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,3
d,GHZ,spin_H_4,Derand,572,0.0,0.333427,0.33342642356020613,5.764397938423649e-07,0.28403385000000003,0.17463662840975686,20,data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,4
d,GHZ,spin_H_4,Derand,1000,0.0,0.266978,0.26697801074330074,1.0743300749016527e-08,0.24240374999999997,0.11188243922254959,20,data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,5
d,GHZ,spin_H_4,Derand,2038,0.0,0.240859,0.24085923725061906,2.372506190673196e-07,0.23022645000000003,0.07077396335763245,20,data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,6
d,GHZ,spin_H_4,Derand,7259,0.0,0.249842,0.24984164347582252,3.565241774861061e-07,0.2428424,0.058723211568680406,20,data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,7
d,GHZ,spin_H_4,Derand,25848,0.0,0.249842,0.24984164347582252,3.565241774861061e-07,0.2428424,0.058723211568680406,20,data_rhoH/haozhaowu_outputs_GHZ/DerandomizationH_counts_4.txt,8
d,GHZ,spin_H_4,OGM,12,0.0,1.278466,1.2784654806430833,5.193569168060463e-07,0.41893215,1.2078782384381,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,1
d,GHZ,spin_H_4,OGM,45,0.0,0.767731,0.7677312240328317,2.240328316194251e-07,0.57592965,0.5076576312888712,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,2
d,GHZ,spin_H_4,OGM,160,0.0,0.460318,0.460318133278171,1.3327817099950678e-07,0.3200722,0.330827100782055,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,3
d,GHZ,spin_H_4,OGM,572,0.0,0.312506,0.3125064140124967,4.1401249667449846e-07,0.26306215,0.1686966627895392,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,4
d,GHZ,spin_H_4,OGM,1000,0.0,0.265165,0.2651647686883572,2.3131164278433758e-07,0.24035755,0.11198483250667253,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,5
d,GHZ,spin_H_4,OGM,2038,0.0,0.250661,0.25066059834694804,4.016530519845851e-07,0.23787535,0.07903197723723923,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,6
d,GHZ,spin_H_4,OGM,7259,0.0,0.229286,0.2292856661772602,3.338227397842175e-07,0.22538925,0.0420904110075858,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,7
d,GHZ,spin_H_4,OGM,25848,0.0,0.219412,0.2194120053428025,5.342802505969857e-09,0.21786735,0.025989341902547283,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_H_counts_4.txt,8
d,GHZ,spin_H_4,AP,12,0.0,1.395441,1.3954405836198474,4.163801525791655e-07,-0.20455199999999998,1.380366944587308,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,1
d,GHZ,spin_H_4,AP,45,0.0,0.820865,0.8208654758427839,4.758427839535173e-07,0.19081849999999997,0.7983786253954636,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,2
d,GHZ,spin_H_4,AP,160,0.0,0.401395,0.40139511705793085,1.1705793084848537e-07,0.22633575,0.33149686012070684,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,3
d,GHZ,spin_H_4,AP,572,0.0,0.280117,0.28011742776896265,4.2776896264085096e-07,0.241594,0.14176781194580101,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,4
d,GHZ,spin_H_4,AP,1000,0.0,0.294844,0.2948435033711952,4.966288048025014e-07,0.2626553,0.13395851918452217,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,5
d,GHZ,spin_H_4,AP,2038,0.0,0.253674,0.25367396838284373,3.161715628197115e-08,0.22860740000000002,0.10995062028174284,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,6
d,GHZ,spin_H_4,AP,7259,0.0,0.232666,0.23266618169858722,1.8169858720384902e-07,0.22515380000000002,0.05864570275612698,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,7
d,GHZ,spin_H_4,AP,25848,0.0,0.220069,0.2200687368938396,2.631061603863838e-07,0.21849985,0.026230983741131402,20,data_rhoH/haozhaowu_outputs_GHZ/AdaptivePaulisH_counts_4.txt,8
d,GHZ,spin_H_4,Compact,12,0.0,0.232143,0.2321433053256113,3.053256113216829e-07,-0.14121129999999998,0.18425494012321625,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,1
d,GHZ,spin_H_4,Compact,45,0.0,0.169136,0.16913595020618769,4.9793812323395414e-08,-0.06372354999999999,0.15667252097144382,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,2
d,GHZ,spin_H_4,Compact,160,0.0,0.070543,0.07054302636866383,2.6368663835762973e-08,-0.01763335,0.06830361291342867,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,3
d,GHZ,spin_H_4,Compact,572,0.0,0.038265,0.03826463299379729,3.670062027130716e-07,-0.00168815,0.03822737615541381,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,4
d,GHZ,spin_H_4,Compact,1000,0.0,0.034729,0.034729377449070405,3.7744907040171416e-07,-0.0079181,0.03381469133956423,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,5
d,GHZ,spin_H_4,Compact,2038,0.0,0.023819,0.023818867517159586,1.3248284041339486e-07,-0.011187699999999998,0.021027929486994196,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,6
d,GHZ,spin_H_4,Compact,7259,0.0,0.011503,0.01150342906267518,4.290626751807247e-07,-0.0060374,0.009791766002106055,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,7
d,GHZ,spin_H_4,Compact,25848,0.0,0.00765,0.007649531266685561,4.687333144386824e-07,-0.0062418000000000005,0.004422133123278855,20,data_rhoH/haozhaowu_outputs_GHZ/OGM_sym_H_counts_4.txt,8
e,W,tr_rho2_spin_H_3,SG,12,0.0,0.421203,0.42120336046125034,3.6046125034827625e-07,-0.06500045,0.41615767728548214,20,data_rho^2H/haozhaowu_outputs_W/ShadowGroupingH_swap_counts_3.txt,1
e,W,tr_rho2_spin_H_3,SG,45,0.0,0.974806,0.9748057045932025,2.954067974680896e-07,0.40012745,0.8889005486914425,20,data_rho^2H/haozhaowu_outputs_W/ShadowGroupingH_swap_counts_3.txt,2
e,W,tr_rho2_spin_H_3,SG,160,0.0,0.601029,0.6010287474547287,2.5254527136198135e-07,0.3396097,0.4958838643603056,20,data_rho^2H/haozhaowu_outputs_W/ShadowGroupingH_swap_counts_3.txt,3
e,W,tr_rho2_spin_H_3,SG,572,0.0,0.325237,0.3252369314633564,6.853664358263956e-08,0.23471519999999998,0.22513959331192726,20,data_rho^2H/haozhaowu_outputs_W/ShadowGroupingH_swap_counts_3.txt,4
e,W,tr_rho2_spin_H_3,SG,1000,0.0,0.255865,0.2558653103059303,3.103059302844713e-07,0.20073924999999998,0.1586531138282117,20,data_rho^2H/haozhaowu_outputs_W/ShadowGroupingH_swap_counts_3.txt,5
e,W,tr_rho2_spin_H_3,SG,2038,0.0,0.24036,0.24036026098182287,2.609818228749283e-07,0.17385325000000001,0.16597621071613697,20,data_rho^2H/haozhaowu_outputs_W/ShadowGroupingH_swap_counts_3.txt,6
e,W,tr_rho2_spin_H_3,SG,7259,0.0,0.242418,0.24241753319923046,4.6680076953853344e-07,0.21268009999999998,0.11633329474570038,20,data_rho^2H/haozhaowu_outputs_W/ShadowGroupingH_swap_counts_3.txt,7
e,W,tr_rho2_spin_H_3,Derand,12,0.0,0.628395,0.6283952704873741,2.7048737405444e-07,0.3831652,0.49806128687126444,20,data_rho^2H/haozhaowu_outputs_W/DerandomizationH_swap_counts_3.txt,1
e,W,tr_rho2_spin_H_3,Derand,45,0.0,0.619469,0.6194694003755149,4.003755148529464e-07,0.37555360000000004,0.49264777633583207,20,data_rho^2H/haozhaowu_outputs_W/DerandomizationH_swap_counts_3.txt,2
e,W,tr_rho2_spin_H_3,Derand,160,0.0,0.502627,0.5026265942578049,4.057421951753071e-07,0.3316475,0.3776816503339155,20,data_rho^2H/haozhaowu_outputs_W/DerandomizationH_swap_counts_3.txt,3
e,W,tr_rho2_spin_H_3,Derand,572,0.0,0.34043,0.3404301580629278,1.5806292780196074e-07,0.22070215,0.25919732541854573,20,data_rho^2H/haozhaowu_outputs_W/DerandomizationH_swap_counts_3.txt,4
e,W,tr_rho2_spin_H_3,Derand,1000,0.0,0.21429,0.2142904348536117,4.348536117027013e-07,0.17327845,0.12607525227159969,20,data_rho^2H/haozhaowu_outputs_W/DerandomizationH_swap_counts_3.txt,5
e,W,tr_rho2_spin_H_3,Derand,2038,0.0,0.21973,0.2197296573314581,3.4266854190279084e-07,0.1601283,0.15046610864281032,20,data_rho^2H/haozhaowu_outputs_W/DerandomizationH_swap_counts_3.txt,6
e,W,tr_rho2_spin_H_3,Derand,7259,0.0,0.218515,0.21851472841870406,2.715812959241948e-07,0.1940231,0.10051727812814074,20,data_rho^2H/haozhaowu_outputs_W/DerandomizationH_swap_counts_3.txt,7
e,W,tr_rho2_spin_H_3,OGM,12,0.0,0.696916,0.6969164218314489,4.2183144888241486e-07,0.24562625000000002,0.6521964767838657,20,data_rho^2H/haozhaowu_outputs_W/OGM_H_swap_counts_3.txt,1
e,W,tr_rho2_spin_H_3,OGM,45,0.0,0.711307,0.711306722877761,2.7712223904519107e-07,0.4140001,0.5784126305770734,20,data_rho^2H/haozhaowu_outputs_W/OGM_H_swap_counts_3.txt,2
e,W,tr_rho2_spin_H_3,OGM,160,0.0,0.482682,0.4826821875280359,1.8752803587762656e-07,0.34391375,0.3386818960585102,20,data_rho^2H/haozhaowu_outputs_W/OGM_H_swap_counts_3.txt,3
e,W,tr_rho2_spin_H_3,OGM,572,0.0,0.372804,0.3728035984133603,4.015866397200085e-07,0.23177345,0.2919992994256108,20,data_rho^2H/haozhaowu_outputs_W/OGM_H_swap_counts_3.txt,4
e,W,tr_rho2_spin_H_3,OGM,1000,0.0,0.270456,0.2704557454549635,2.545450364932478e-07,0.1999487,0.18211762028400766,20,data_rho^2H/haozhaowu_outputs_W/OGM_H_swap_counts_3.txt,5
e,W,tr_rho2_spin_H_3,OGM,2038,0.0,0.249806,0.2498059467512733,5.3248726705756866e-08,0.2123195,0.1316185433442036,20,data_rho^2H/haozhaowu_outputs_W/OGM_H_swap_counts_3.txt,6
e,W,tr_rho2_spin_H_3,OGM,7259,0.0,0.250435,0.25043491353663133,8.646336868700644e-08,0.22340529999999997,0.11317118825041116,20,data_rho^2H/haozhaowu_outputs_W/OGM_H_swap_counts_3.txt,7
e,W,tr_rho2_spin_H_3,Compact,12,0.0,0.665482,0.6654817787794344,2.21220565643776e-07,0.3865436,0.5417102945177247,50,data_rho^2H/haozhaowu_outputs_W/OGM_sym_H_swap_counts_3.txt,1
e,W,tr_rho2_spin_H_3,Compact,45,0.0,0.477478,0.47747843486013064,4.348601306269906e-07,0.32769884,0.3472738487406364,50,data_rho^2H/haozhaowu_outputs_W/OGM_sym_H_swap_counts_3.txt,2
e,W,tr_rho2_spin_H_3,Compact,160,0.0,0.276787,0.27678678200582485,2.1799417515566688e-07,0.17963982,0.2105717401825506,50,data_rho^2H/haozhaowu_outputs_W/OGM_sym_H_swap_counts_3.txt,3
e,W,tr_rho2_spin_H_3,Compact,572,0.0,0.233955,0.23395470171830274,2.9828169725854004e-07,0.18019698,0.14921075984988347,50,data_rho^2H/haozhaowu_outputs_W/OGM_sym_H_swap_counts_3.txt,4
e,W,tr_rho2_spin_H_3,Compact,1000,0.0,0.222946,0.2229461825760199,1.825760198859161e-07,0.1717531,0.14214736355490382,50,data_rho^2H/haozhaowu_outputs_W/OGM_sym_H_swap_counts_3.txt,5
e,W,tr_rho2_spin_H_3,Compact,2038,0.0,0.195333,0.19533297613434347,2.3865656534338697e-08,0.16382994,0.10637068357915351,50,data_rho^2H/haozhaowu_outputs_W/OGM_sym_H_swap_counts_3.txt,6
e,W,tr_rho2_spin_H_3,Compact,7259,0.0,0.161197,0.16119747178308969,4.717830896783237e-07,0.14320254,0.07401119811763893,50,data_rho^2H/haozhaowu_outputs_W/OGM_sym_H_swap_counts_3.txt,7
f,GHZ,tr_rho2_spin_H_3,SG,12,0.0,0.382575,0.3825754589635227,4.589635226870392e-07,-0.020681449999999997,0.3820160460334716,20,data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,1
f,GHZ,tr_rho2_spin_H_3,SG,45,0.0,0.682235,0.6822352077135494,2.077135493605553e-07,-0.09428205,0.6756891102361703,20,data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,2
f,GHZ,tr_rho2_spin_H_3,SG,160,0.0,0.370411,0.3704110476773067,4.7677306713733714e-08,-0.06592590000000001,0.36449707810981147,20,data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,3
f,GHZ,tr_rho2_spin_H_3,SG,572,0.0,0.230479,0.23047860176532659,3.982346734043851e-07,-0.0701418,0.2195461540643789,20,data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,4
f,GHZ,tr_rho2_spin_H_3,SG,1000,0.0,0.175658,0.1756577477313483,2.5226865171812385e-07,-0.054477750000000005,0.16699646431283358,20,data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,5
f,GHZ,tr_rho2_spin_H_3,SG,2038,0.0,0.121466,0.12146617218653924,1.7218653923511962e-07,-0.053515749999999994,0.10904171443804202,20,data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,6
f,GHZ,tr_rho2_spin_H_3,SG,7259,0.0,0.082638,0.0826376470898706,3.529101293975323e-07,-0.02091505,0.07994711627099191,20,data_rho^2H/haozhaowu_outputs_GHZ/ShadowGroupingH_swap_counts_3.txt,7
f,GHZ,tr_rho2_spin_H_3,Derand,12,0.0,0.475148,0.4751476356391769,3.643608231240769e-07,0.07473400000000001,0.4692335291701777,20,data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,1
f,GHZ,tr_rho2_spin_H_3,Derand,45,0.0,0.464565,0.4645652064911341,2.0649113408044428e-07,0.05414384999999999,0.46139925724834835,20,data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,2
f,GHZ,tr_rho2_spin_H_3,Derand,160,0.0,0.297818,0.297818421558506,4.215585059919036e-07,-0.1084979,0.2773517945050834,20,data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,3
f,GHZ,tr_rho2_spin_H_3,Derand,572,0.0,0.183337,0.18333720260329053,2.0260329053334303e-07,-0.057584,0.17405922211247526,20,data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,4
f,GHZ,tr_rho2_spin_H_3,Derand,1000,0.0,0.136209,0.1362092444146138,2.4441461379809404e-07,-0.0695862,0.11709277959618176,20,data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,5
f,GHZ,tr_rho2_spin_H_3,Derand,2038,0.0,0.146756,0.14675561167822512,3.883217748745782e-07,-0.03259555,0.14308997057532546,20,data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,6
f,GHZ,tr_rho2_spin_H_3,Derand,7259,0.0,0.080114,0.08011420664027075,2.0664027074179803e-07,-0.0171385,0.07825955483741266,20,data_rho^2H/haozhaowu_outputs_GHZ/DerandomizationH_swap_counts_3.txt,7
f,GHZ,tr_rho2_spin_H_3,OGM,12,0.0,0.735907,0.7359070794934642,7.949346425561998e-08,-0.16395089999999996,0.7174115499751799,20,data_rho^2H/haozhaowu_outputs_GHZ/OGM_H_swap_counts_3.txt,1
f,GHZ,tr_rho2_spin_H_3,OGM,45,0.0,0.555122,0.5551217801792233,2.1982077669235878e-07,-0.050120750000000006,0.5528545027842203,20,data_rho^2H/haozhaowu_outputs_GHZ/OGM_H_swap_counts_3.txt,2
f,GHZ,tr_rho2_spin_H_3,OGM,160,0.0,0.301583,0.30158295829762993,4.170237005718391e-08,-0.10490424999999999,0.2827496756275549,20,data_rho^2H/haozhaowu_outputs_GHZ/OGM_H_swap_counts_3.txt,3
f,GHZ,tr_rho2_spin_H_3,OGM,572,0.0,0.222077,0.22207674508455405,2.549154459463576e-07,-0.06546274999999999,0.21220911636823594,20,data_rho^2H/haozhaowu_outputs_GHZ/OGM_H_swap_counts_3.txt,4
f,GHZ,tr_rho2_spin_H_3,OGM,1000,0.0,0.163338,0.16333754218993868,4.5781006133283064e-07,-0.08350435,0.14037868862376332,20,data_rho^2H/haozhaowu_outputs_GHZ/OGM_H_swap_counts_3.txt,5
f,GHZ,tr_rho2_spin_H_3,OGM,2038,0.0,0.139303,0.13930295862382105,4.13761789552769e-08,-0.027029050000000006,0.13665556972713372,20,data_rho^2H/haozhaowu_outputs_GHZ/OGM_H_swap_counts_3.txt,6
f,GHZ,tr_rho2_spin_H_3,OGM,7259,0.0,0.110835,0.11083453778042293,4.6221957707148764e-07,-0.024395999999999998,0.10811627975934059,20,data_rho^2H/haozhaowu_outputs_GHZ/OGM_H_swap_counts_3.txt,7
f,GHZ,tr_rho2_spin_H_3,Compact,12,0.0,0.593095,0.5930954572458299,4.572458298657267e-07,0.030828679999999994,0.5922936888867697,50,data_rho^2H/haozhaowu_outputs_GHZ/OGM_sym_H_swap_counts_3.txt,1
f,GHZ,tr_rho2_spin_H_3,Compact,45,0.0,0.40363,0.40363048823169934,4.882316993470859e-07,-0.07134292,0.397275419320191,50,data_rho^2H/haozhaowu_outputs_GHZ/OGM_sym_H_swap_counts_3.txt,2
f,GHZ,tr_rho2_spin_H_3,Compact,160,0.0,0.190319,0.19031908851957022,8.851957022937285e-08,-0.013554759999999999,0.1898357814961721,50,data_rho^2H/haozhaowu_outputs_GHZ/OGM_sym_H_swap_counts_3.txt,3
f,GHZ,tr_rho2_spin_H_3,Compact,572,0.0,0.107344,0.10734429494835765,2.9494835765420113e-07,-0.01720576,0.10595640367992111,50,data_rho^2H/haozhaowu_outputs_GHZ/OGM_sym_H_swap_counts_3.txt,4
f,GHZ,tr_rho2_spin_H_3,Compact,1000,0.0,0.077521,0.07752148751578494,4.87515784935999e-07,-0.0195637,0.07501228345391173,50,data_rho^2H/haozhaowu_outputs_GHZ/OGM_sym_H_swap_counts_3.txt,5
f,GHZ,tr_rho2_spin_H_3,Compact,2038,0.0,0.083584,0.08358432249949747,3.224994974682094e-07,-0.0019408600000000013,0.08356178570471313,50,data_rho^2H/haozhaowu_outputs_GHZ/OGM_sym_H_swap_counts_3.txt,6
f,GHZ,tr_rho2_spin_H_3,Compact,7259,0.0,0.054931,0.05493059255333042,4.07446669577205e-07,0.0015948599999999998,0.05490743501421643,50,data_rho^2H/haozhaowu_outputs_GHZ/OGM_sym_H_swap_counts_3.txt,7
